<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NVTK,5,20200304,142000,993.8000000,994.4000000,992.6000000,992.8000000,5056
NVTK,5,20200304,142500,993.6000000,997.2000000,993.0000000,996.2000000,7625
NVTK,5,20200304,143000,997.2000000,997.2000000,995.6000000,997.0000000,2111
NVTK,5,20200304,143500,996.2000000,998.2000000,996.0000000,997.6000000,3849
NVTK,5,20200304,144000,997.4000000,997.4000000,996.2000000,997.4000000,2814
NVTK,5,20200304,144500,997.4000000,997.6000000,995.0000000,995.8000000,7062
NVTK,5,20200304,145000,995.8000000,996.0000000,994.4000000,995.6000000,8206
NVTK,5,20200304,145500,995.0000000,996.8000000,994.6000000,995.6000000,7362
NVTK,5,20200304,150000,995.0000000,996.4000000,994.6000000,996.4000000,1481
NVTK,5,20200304,150500,996.2000000,996.4000000,994.4000000,996.0000000,4408
NVTK,5,20200304,151000,996.0000000,998.0000000,995.8000000,997.8000000,4208
NVTK,5,20200304,151500,997.8000000,999.0000000,996.2000000,996.2000000,13277
NVTK,5,20200304,152000,997.0000000,997.2000000,994.8000000,996.2000000,5086
NVTK,5,20200304,152500,995.4000000,997.2000000,995.4000000,996.4000000,3100
NVTK,5,20200304,153000,996.6000000,997.0000000,995.4000000,997.0000000,2894
NVTK,5,20200304,153500,997.2000000,998.0000000,996.6000000,998.0000000,2412
NVTK,5,20200304,154000,997.6000000,1000.0000000,994.8000000,995.8000000,56760
NVTK,5,20200304,154500,995.8000000,996.4000000,993.2000000,994.0000000,15296
NVTK,5,20200304,155000,993.8000000,994.8000000,993.2000000,993.4000000,5255
NVTK,5,20200304,155500,993.4000000,996.0000000,993.4000000,994.2000000,11456
NVTK,5,20200304,160000,994.4000000,994.4000000,991.0000000,991.2000000,26275
NVTK,5,20200304,160500,991.6000000,992.4000000,988.0000000,988.4000000,40967
NVTK,5,20200304,161000,988.0000000,991.2000000,986.2000000,990.0000000,25506
NVTK,5,20200304,161500,989.8000000,992.2000000,988.0000000,989.4000000,12946
